City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,2015-01-01,472.0,313.22,607.98,36.39,9.25,15.2,41.68
Delhi,2015-01-02,454.0,186.18,269.55,32.87,6.65,9.54,29.97
Delhi,2015-01-03,143.0,87.18,131.9,30.31,2.65,10.61,19.71
Delhi,2015-01-04,319.0,151.84,241.84,36.91,4.63,11.54,25.36
Delhi,2015-01-05,325.0,146.6,219.13,34.92,3.33,9.2,23.2
Delhi,2015-01-06,318.0,149.58,252.1,37.84,3.66,9.44,26.83
Delhi,2015-01-07,353.0,217.87,376.51,40.15,5.82,9.78,28.96
Delhi,2015-01-08,383.0,229.9,360.95,43.16,3.31,11.01,30.51
Delhi,2015-01-09,375.0,201.66,397.43,38.56,3.48,11.09,32.94
Delhi,2015-01-10,376.0,221.02,361.74,46.39,5.91,9.7,34.12
Delhi,2015-01-11,379.0,205.41,393.2,47.29,5.54,10.98,50.37
Delhi,2015-01-12,375.0,212.41,345.63,44.71,5.17,9.3,40.08
Delhi,2015-01-13,366.0,197.61,301.04,45.88,5.95,11.52,39.54
Delhi,2015-01-14,353.0,164.39,227.38,41.17,4.85,10.32,42.05
Delhi,2015-01-15,340.0,166.19,283.93,56.7,6.94,10.81,43.25
Delhi,2015-01-16,356.0,174.98,309.99,49.41,4.69,11.46,34.7
Delhi,2015-01-17,360.0,196.46,356.2,53.04,5.13,8.87,25.77
Delhi,2015-01-18,370.0,201.51,359.75,53.77,5.43,8.99,23.22
Delhi,2015-01-19,362.0,183.35,305.13,39.88,4.21,9.02,25.34
Delhi,2015-01-20,340.0,165.63,257.04,34.23,4.11,8.03,22.69
Delhi,2015-01-21,338.0,159.54,235.27,22.56,7.05,9.01,18.56
Delhi,2015-01-22,332.0,143.68,183.89,21.82,8.64,10.58,6.94
Delhi,2015-01-23,254.0,128.73,136.07,17.35,6.77,8.74,10.91
Delhi,2015-01-24,324.0,164.98,200.02,15.77,8.89,9.39,9.35
Delhi,2015-01-25,333.0,148.59,203.81,20.83,5.96,11.44,16.65
Delhi,2015-01-26,292.0,129.34,137.86,25.66,6.78,10.19,18.18
Delhi,2015-01-27,318.0,154.2,217.2,30.39,6.42,10.36,17.11
Delhi,2015-01-28,295.0,134.6,156.9,28.6,5.21,10.21,15.23
Delhi,2015-01-29,327.0,173.13,277.0,38.34,5.53,11.74,16.29
Delhi,2015-01-30,345.0,178.04,272.61,38.43,6.43,11.58,14.91
Delhi,2015-01-31,334.0,158.59,207.06,41.36,5.03,8.7,17.51
Delhi,2015-02-01,358.0,211.59,371.05,58.17,9.9,13.08,23.28
Delhi,2015-02-02,349.0,163.64,219.84,37.25,5.31,10.59,28.38
Delhi,2015-02-03,334.0,157.71,194.09,31.05,5.64,8.21,28.56
Delhi,2015-02-04,313.0,137.26,147.08,29.69,5.06,9.11,15.07
Delhi,2015-02-05,262.0,131.76,127.42,36.51,4.85,8.18,21.7
Delhi,2015-02-06,303.0,151.6,330.99,67.0,9.13,5.51,33.92
Delhi,2015-02-07,329.0,160.75,210.52,57.69,6.91,10.28,43.44
Delhi,2015-02-08,323.0,145.34,215.69,50.39,8.66,5.39,30.43
Delhi,2015-02-09,266.0,134.67,109.86,39.18,9.7,5.11,20.62
Delhi,2015-02-10,319.0,153.07,218.23,42.2,5.81,10.88,19.02
Delhi,2015-02-11,334.0,116.91,316.14,53.63,7.54,12.64,27.17
Delhi,2015-02-12,342.0,177.98,394.97,42.73,9.2,13.75,25.58
Delhi,2015-02-13,341.0,167.01,328.43,44.61,7.77,11.26,27.62
Delhi,2015-02-14,377.0,193.96,412.46,53.81,9.36,11.73,34.22
Delhi,2015-02-15,391.0,184.06,497.37,58.15,9.13,13.78,40.91
Delhi,2015-02-16,358.0,152.62,310.74,44.22,6.79,11.55,34.36
Delhi,2015-02-17,327.0,161.27,195.78,25.4,5.6,10.3,41.62
Delhi,2015-02-18,365.0,188.2,253.53,60.29,8.65,16.23,36.54
Delhi,2015-02-19,352.0,159.97,193.78,40.51,5.08,13.11,31.88
Delhi,2015-02-20,317.0,144.12,162.2,34.71,5.93,11.45,31.61
Delhi,2015-02-21,320.0,155.38,191.03,45.11,12.24,14.21,30.11
Delhi,2015-02-22,279.0,124.1,107.61,31.83,5.68,9.73,27.19
Delhi,2015-02-23,281.0,141.39,157.01,38.23,9.43,9.29,36.86
Delhi,2015-02-24,354.0,170.16,238.33,48.4,9.28,14.17,37.39
Delhi,2015-02-25,340.0,148.19,169.57,29.28,5.94,14.13,31.57
Delhi,2015-02-26,323.0,140.78,171.64,20.95,6.98,13.61,28.72
Delhi,2015-02-27,315.0,130.42,163.67,24.75,12.12,12.78,34.08
Delhi,2015-02-28,310.0,105.86,169.28,20.65,12.48,11.8,41.38
Delhi,2015-03-01,324.0,71.83,98.89,21.42,10.99,11.62,22.51
Delhi,2015-03-02,226.0,53.71,60.15,13.43,3.21,10.19,22.08
Delhi,2015-03-03,266.0,83.49,112.1,23.75,5.07,11.72,20.83
Delhi,2015-03-04,200.0,91.07,139.15,24.28,4.68,10.64,25.83
Delhi,2015-03-05,275.0,106.57,196.19,31.12,5.97,9.36,32.88
Delhi,2015-03-06,322.0,101.75,163.14,26.59,5.96,10.55,33.67
Delhi,2015-03-07,216.0,77.57,90.54,19.15,5.18,9.48,23.09
Delhi,2015-03-08,108.0,63.24,80.2,20.35,3.98,8.19,20.71
Delhi,2015-03-09,197.0,76.62,117.38,18.21,4.2,9.02,22.85
Delhi,2015-03-10,238.0,86.7,150.92,18.82,3.84,7.98,25.87
Delhi,2015-03-11,274.0,104.29,176.2,25.63,6.3,10.76,29.62
Delhi,2015-03-12,315.0,115.93,203.75,32.29,7.03,11.3,35.05
Delhi,2015-03-13,307.0,108.66,173.89,30.75,10.65,10.23,34.05
Delhi,2015-03-14,208.0,67.94,105.29,29.78,10.14,9.18,23.39
Delhi,2015-03-15,165.0,38.89,46.68,17.76,4.25,8.23,22.0
Delhi,2015-03-16,188.0,45.39,74.14,17.14,8.8,7.87,25.55
Delhi,2015-03-17,217.0,55.55,104.33,20.96,7.19,10.45,23.11
Delhi,2015-03-18,191.0,50.59,95.56,16.6,3.6,7.83,27.5
Delhi,2015-03-19,240.0,69.51,136.67,23.77,4.97,7.89,27.07
Delhi,2015-03-20,229.0,96.62,168.0,29.04,6.66,9.59,29.01
Delhi,2015-03-21,248.0,96.28,172.91,29.21,7.31,8.82,25.97
Delhi,2015-03-22,204.0,72.2,122.12,20.27,4.4,8.5,25.48
Delhi,2015-03-23,271.0,78.47,131.42,23.04,4.07,8.6,27.1
Delhi,2015-03-24,290.0,91.87,179.36,30.01,7.35,10.1,34.78
Delhi,2015-03-25,340.0,107.26,201.08,33.82,11.82,11.69,45.78
Delhi,2015-03-26,358.0,109.78,217.9,33.02,9.3,12.67,40.0
Delhi,2015-03-27,287.0,62.27,117.81,24.76,10.91,9.29,31.08
Delhi,2015-03-28,323.0,102.22,212.96,29.41,17.16,10.47,40.23
Delhi,2015-03-29,360.0,104.36,202.01,33.86,16.92,14.42,32.84
Delhi,2015-03-30,268.0,44.19,57.0,17.6,7.75,9.58,26.81
Delhi,2015-03-31,283.0,55.66,78.64,20.13,9.34,9.56,34.15
Delhi,2015-04-01,309.0,112.86,167.6,32.71,19.48,10.15,38.45
Delhi,2015-04-02,249.0,78.51,112.78,20.54,14.37,6.72,35.54
Delhi,2015-04-03,245.0,66.52,76.05,18.47,10.62,8.24,24.85
Delhi,2015-04-04,229.0,62.56,86.11,24.96,12.94,5.52,27.98
Delhi,2015-04-05,234.0,78.61,145.1,27.75,16.72,7.97,40.79
Delhi,2015-04-06,343.0,119.7,195.47,32.83,16.63,11.01,30.32
Delhi,2015-04-07,262.0,66.09,95.81,24.47,8.34,7.29,43.23
Delhi,2015-04-08,308.0,95.34,120.2,34.72,17.99,9.28,61.68
Delhi,2015-04-09,293.0,63.57,148.17,35.15,10.48,6.57,35.18
Delhi,2015-04-10,290.0,96.56,203.67,52.77,15.8,4.63,59.88
Delhi,2015-04-11,375.0,131.39,234.65,59.52,21.5,5.84,73.72
Delhi,2015-04-12,293.0,75.35,91.73,45.3,13.08,7.73,49.21
Delhi,2015-04-13,247.0,86.49,116.62,50.3,14.99,3.67,62.52
Delhi,2015-04-14,232.0,77.07,132.68,42.65,14.04,6.85,55.44
Delhi,2015-04-15,316.0,98.79,161.43,47.41,13.75,11.65,31.14
Delhi,2015-04-16,295.0,81.81,164.56,44.06,21.44,5.94,59.29
Delhi,2015-04-17,246.0,65.78,180.67,40.09,14.34,7.38,54.47
Delhi,2015-04-18,378.0,119.82,268.65,51.11,17.21,8.21,65.72
Delhi,2015-04-19,406.0,125.53,308.82,64.73,18.02,8.84,65.08
Delhi,2015-04-20,392.0,121.51,336.63,60.41,20.98,6.75,87.04
Delhi,2015-04-21,391.0,114.5,327.81,50.7,19.38,6.84,74.49
Delhi,2015-04-22,368.0,101.83,279.41,55.27,19.29,7.36,69.41
Delhi,2015-04-23,365.0,118.57,273.68,76.46,21.81,6.58,76.14
Delhi,2015-04-24,383.0,143.22,313.53,88.61,26.89,6.42,89.42
Delhi,2015-04-25,367.0,106.76,318.88,58.87,17.56,6.75,93.54
Delhi,2015-04-26,334.0,65.36,160.3,31.23,12.67,8.44,77.43
Delhi,2015-04-27,258.0,67.08,174.5,35.54,11.92,4.76,70.74
Delhi,2015-04-28,234.0,81.37,141.25,34.88,13.97,4.67,70.42
Delhi,2015-04-29,257.0,63.76,131.56,42.98,13.98,7.16,61.86
Delhi,2015-04-30,259.0,60.56,171.42,43.9,12.85,7.33,60.18
Delhi,2015-05-01,279.0,76.1,192.81,42.99,13.1,7.63,53.16
Delhi,2015-05-02,312.0,72.66,206.1,62.09,16.16,9.46,43.06
Delhi,2015-05-03,372.0,121.94,334.02,83.3,19.43,11.95,41.71
Delhi,2015-05-04,387.0,108.98,326.71,85.5,17.53,8.08,37.7
Delhi,2015-05-05,408.0,145.99,366.85,107.85,26.0,6.65,50.27
Delhi,2015-05-06,398.0,171.33,346.98,87.88,25.26,7.1,92.66
Delhi,2015-05-07,403.0,117.76,343.12,63.18,24.63,9.64,75.6
Delhi,2015-05-08,361.0,90.66,305.38,56.54,20.79,6.65,74.84
Delhi,2015-05-09,378.0,106.4,285.38,63.57,18.15,9.35,76.38
Delhi,2015-05-10,381.0,101.21,283.47,57.51,16.92,10.6,67.97
Delhi,2015-05-11,388.0,97.57,336.82,42.7,15.11,8.79,87.93
Delhi,2015-05-12,346.0,96.34,293.26,43.04,10.84,6.27,83.43
Delhi,2015-05-13,328.0,83.42,174.52,48.61,9.08,8.14,55.62
Delhi,2015-05-14,291.0,78.06,196.08,42.22,10.42,7.24,57.1
Delhi,2015-05-15,396.0,97.87,240.34,63.55,15.02,10.81,77.87
Delhi,2015-05-16,297.0,77.52,186.28,75.5,15.03,6.17,73.24
Delhi,2015-05-17,345.0,97.16,188.39,57.63,20.15,8.4,70.29
Delhi,2015-05-18,296.0,66.85,172.35,47.64,15.04,7.46,79.02
Delhi,2015-05-19,319.0,89.85,240.31,75.47,14.58,8.04,79.55
Delhi,2015-05-20,282.0,67.41,176.25,52.69,20.3,6.11,57.17
Delhi,2015-05-21,352.0,75.54,335.13,53.03,14.85,8.25,42.61
Delhi,2015-05-22,338.0,67.91,235.99,56.84,14.77,8.32,64.34
Delhi,2015-05-23,321.0,69.02,313.73,52.79,10.73,7.06,66.63
Delhi,2015-05-24,295.0,79.1,251.52,56.29,18.96,8.56,60.08
Delhi,2015-05-25,344.0,117.27,340.66,60.65,11.78,7.66,95.72
Delhi,2015-05-26,337.0,96.09,311.08,51.77,9.9,5.25,79.4
Delhi,2015-05-27,355.0,84.71,231.35,70.43,17.48,8.54,80.71
Delhi,2015-05-28,371.0,182.76,436.17,72.67,14.33,6.89,83.33
Delhi,2015-05-29,414.0,106.61,275.6,64.94,12.9,8.48,76.1
Delhi,2015-05-30,366.0,92.68,239.12,65.26,17.68,7.59,69.95
Delhi,2015-05-31,346.0,73.62,236.8,41.86,13.08,7.12,87.47
Delhi,2015-06-01,289.0,49.42,175.39,48.55,9.96,5.03,72.89
Delhi,2015-06-02,297.0,52.51,117.86,54.29,6.73,6.67,56.2
Delhi,2015-06-03,268.0,65.28,137.7,65.25,6.31,4.98,41.92
Delhi,2015-06-04,259.0,85.45,170.55,62.38,5.53,3.83,63.0
Delhi,2015-06-05,327.0,83.02,241.67,62.63,4.12,11.36,52.03
Delhi,2015-06-06,384.0,44.54,119.29,46.37,7.37,11.94,37.09
Delhi,2015-06-07,299.0,85.03,186.2,77.07,9.53,3.51,88.63
Delhi,2015-06-08,282.0,137.7,269.3,109.34,10.44,1.56,86.2
Delhi,2015-06-09,442.0,136.05,393.7,76.88,8.84,1.38,58.0
Delhi,2015-06-10,309.0,63.77,166.31,31.27,5.91,2.58,56.84
Delhi,2015-06-11,270.0,115.57,259.73,32.99,6.02,1.24,138.5
Delhi,2015-06-12,239.0,83.29,180.06,36.36,5.52,1.19,68.6
Delhi,2015-06-13,214.0,73.7,158.24,52.9,5.34,1.36,53.02
Delhi,2015-06-14,166.0,74.56,121.44,68.76,5.33,1.35,60.88
Delhi,2015-06-15,234.0,106.11,206.42,72.79,6.3,1.62,86.86
Delhi,2015-06-16,331.0,132.21,282.05,81.57,6.16,1.73,82.42
Delhi,2015-06-17,327.0,123.56,271.79,70.96,6.95,1.57,74.01
Delhi,2015-06-18,313.0,132.21,268.84,94.25,9.31,1.82,87.24
Delhi,2015-06-19,284.0,110.65,216.46,65.21,7.8,1.38,76.58
Delhi,2015-06-20,239.0,80.31,160.22,52.7,10.22,1.29,69.37
Delhi,2015-06-21,149.0,59.73,82.7,50.78,6.11,1.59,52.78
Delhi,2015-06-22,172.0,85.4,139.2,58.88,6.18,1.34,59.49
Delhi,2015-06-23,226.0,101.99,152.18,61.18,7.9,1.41,77.04
Delhi,2015-06-24,261.0,126.07,214.45,60.31,8.09,1.37,83.13
Delhi,2015-06-25,188.0,37.59,62.38,44.72,7.67,1.25,46.7
Delhi,2015-06-26,192.0,76.0,182.48,46.88,6.84,1.04,60.99
Delhi,2015-06-27,207.0,69.46,195.2,38.55,7.28,1.01,53.19
Delhi,2015-06-28,219.0,79.84,214.78,47.19,7.53,1.13,58.34
Delhi,2015-06-29,193.0,48.5,96.78,38.37,7.74,1.07,52.21
Delhi,2015-06-30,170.0,53.79,109.92,46.06,9.15,1.05,58.33
Delhi,2015-07-01,185.0,57.99,135.43,49.64,8.88,1.06,61.42
Delhi,2015-07-02,220.0,67.12,175.9,52.45,6.86,1.12,61.7
Delhi,2015-07-03,225.0,65.25,219.31,37.09,8.91,0.99,59.66
Delhi,2015-07-04,250.0,88.75,212.16,35.54,7.24,0.98,56.61
Delhi,2015-07-05,282.0,135.92,435.2,36.89,6.42,1.17,58.36
Delhi,2015-07-06,298.0,60.27,143.86,44.07,7.91,1.1,58.07
Delhi,2015-07-07,175.0,52.2,78.64,51.7,7.82,1.34,53.72
Delhi,2015-07-08,217.0,67.92,127.38,52.69,7.94,1.17,53.94
Delhi,2015-07-09,234.0,65.95,128.93,53.39,7.86,1.4,42.58
Delhi,2015-07-10,188.0,47.68,95.1,46.71,8.97,1.26,35.79
Delhi,2015-07-11,253.0,29.08,41.31,51.39,8.61,7.23,54.03
Delhi,2015-07-12,198.0,32.29,34.16,32.77,7.15,1.27,40.41
Delhi,2015-07-13,148.0,36.68,54.36,37.71,8.11,1.3,37.7
Delhi,2015-07-14,141.0,44.48,112.83,43.46,8.04,1.3,46.71
Delhi,2015-07-15,218.0,63.79,243.97,38.05,9.62,1.07,52.2
Delhi,2015-07-16,268.0,77.2,244.69,36.72,10.29,1.02,72.44
Delhi,2015-07-17,232.0,77.99,148.95,42.07,12.46,1.88,61.43
Delhi,2015-07-18,204.0,71.11,148.87,48.79,10.77,1.84,56.32
Delhi,2015-07-19,220.0,67.39,144.11,52.87,10.4,1.28,59.05
Delhi,2015-07-20,223.0,49.58,83.22,62.37,10.17,1.24,61.55
Delhi,2015-07-21,218.0,40.97,78.76,46.3,12.19,1.14,46.98
Delhi,2015-07-22,165.0,38.97,85.89,41.41,20.43,2.73,44.49
Delhi,2015-07-23,155.0,34.02,81.25,39.98,16.71,2.42,49.72
Delhi,2015-07-24,154.0,46.13,94.49,43.99,16.01,0.98,47.11
Delhi,2015-07-25,184.0,46.01,97.0,42.86,15.58,1.0,45.9
Delhi,2015-07-26,150.0,29.81,86.01,30.66,15.09,0.81,40.73
Delhi,2015-07-27,125.0,22.82,53.28,33.21,12.69,0.83,36.65
Delhi,2015-07-28,160.0,24.69,51.98,40.25,7.61,0.74,38.49
Delhi,2015-07-29,142.0,29.04,56.7,35.69,9.68,0.66,35.89
Delhi,2015-07-30,181.0,25.76,47.91,32.96,9.49,1.2,26.26
Delhi,2015-07-31,196.0,37.85,122.18,35.9,9.7,1.6,36.57
Delhi,2015-08-01,181.0,41.32,126.33,35.14,10.8,1.08,41.27
Delhi,2015-08-02,213.0,47.81,123.24,37.96,10.27,0.82,46.38
Delhi,2015-08-03,175.0,56.02,154.28,40.17,8.75,0.78,45.97
Delhi,2015-08-04,184.0,54.46,136.88,46.74,9.72,1.21,56.88
Delhi,2015-08-05,228.0,59.13,117.08,52.78,10.41,1.67,54.66
Delhi,2015-08-06,214.0,65.47,126.56,52.51,10.73,1.17,60.57
Delhi,2015-08-07,254.0,64.58,154.92,48.24,10.22,1.75,68.17
Delhi,2015-08-08,258.0,70.05,149.92,50.51,7.68,2.26,62.76
Delhi,2015-08-09,244.0,55.51,105.17,39.47,5.83,1.24,45.4
Delhi,2015-08-10,209.0,82.27,140.54,45.46,6.9,1.43,61.52
Delhi,2015-08-11,283.0,77.04,137.74,49.43,6.23,2.11,62.67
Delhi,2015-08-12,223.0,52.45,87.66,45.71,6.69,1.3,55.37
Delhi,2015-08-13,205.0,61.66,116.55,52.76,9.82,1.16,80.63
Delhi,2015-08-14,252.0,65.67,159.75,50.96,10.82,1.52,69.27
Delhi,2015-08-15,198.0,51.4,91.81,44.4,10.53,0.94,44.93
Delhi,2015-08-16,197.0,55.71,93.33,48.39,10.46,1.06,44.79
Delhi,2015-08-17,184.0,61.84,134.2,44.41,11.22,1.09,45.05
Delhi,2015-08-18,197.0,60.65,126.2,56.15,12.39,1.02,48.86
Delhi,2015-08-19,140.0,34.42,124.17,36.47,9.63,0.87,38.86
Delhi,2015-08-20,232.0,40.83,210.86,32.0,11.59,0.78,42.13
Delhi,2015-08-21,271.0,50.97,214.05,35.87,12.09,1.12,57.47
Delhi,2015-08-22,207.0,46.74,149.06,40.28,9.56,0.9,52.48
Delhi,2015-08-23,127.0,44.67,138.12,33.76,9.53,0.78,33.94
Delhi,2015-08-24,123.0,37.39,108.4,44.61,10.67,0.97,38.73
Delhi,2015-08-25,175.0,52.06,222.39,39.88,9.12,0.93,44.9
Delhi,2015-08-26,245.0,57.52,236.94,37.85,9.36,1.08,40.43
Delhi,2015-08-27,248.0,61.47,237.68,40.41,10.59,1.35,56.61
Delhi,2015-08-28,247.0,77.76,206.22,50.74,11.92,1.64,64.07
Delhi,2015-08-29,292.0,68.53,260.48,49.3,11.11,1.09,65.56
Delhi,2015-08-30,266.0,57.85,230.76,39.84,10.39,1.11,62.61
Delhi,2015-08-31,288.0,51.67,220.14,32.53,12.77,0.96,60.73
Delhi,2015-09-01,210.0,73.78,230.34,27.42,10.45,1.28,61.33
Delhi,2015-09-02,298.0,97.63,318.24,29.16,10.79,1.14,72.47
Delhi,2015-09-03,315.0,99.5,278.36,35.31,9.82,1.17,72.94
Delhi,2015-09-04,368.0,97.31,284.54,41.7,14.94,1.36,71.5
Delhi,2015-09-05,266.0,76.43,201.89,29.5,16.93,1.38,56.59
Delhi,2015-09-06,174.0,61.69,168.63,27.81,16.71,1.19,49.32
Delhi,2015-09-07,199.0,55.19,179.42,35.49,12.97,1.04,52.24
Delhi,2015-09-08,217.0,63.79,219.51,38.36,10.92,1.07,61.95
Delhi,2015-09-09,238.0,58.48,195.05,36.2,11.57,1.02,68.21
Delhi,2015-09-10,230.0,60.29,184.78,42.1,11.53,1.06,68.49
Delhi,2015-09-11,218.0,67.35,181.99,46.81,10.98,1.13,68.81
Delhi,2015-09-12,226.0,87.55,178.57,54.45,10.51,1.22,69.36
Delhi,2015-09-13,202.0,84.57,171.76,45.36,9.91,1.21,64.05
Delhi,2015-09-14,274.0,111.58,236.34,60.71,10.43,1.51,79.29
Delhi,2015-09-15,289.0,108.78,217.16,56.31,10.4,1.37,75.63
Delhi,2015-09-16,235.0,91.18,190.99,46.44,9.27,1.15,69.61
Delhi,2015-09-17,285.0,104.85,250.21,60.96,11.68,1.4,85.86
Delhi,2015-09-18,209.0,56.19,129.11,43.3,10.85,1.22,48.8
Delhi,2015-09-19,132.0,67.62,125.24,49.83,9.75,1.14,51.78
Delhi,2015-09-20,179.0,64.38,141.89,62.73,9.27,1.1,58.49
Delhi,2015-09-21,136.0,45.65,109.7,62.69,13.55,1.16,48.02
Delhi,2015-09-22,104.0,35.75,70.38,38.78,11.57,0.95,39.83
Delhi,2015-09-23,95.0,34.89,101.42,31.17,12.34,0.98,37.26
Delhi,2015-09-24,175.0,63.06,187.9,39.16,13.26,1.21,48.78
Delhi,2015-09-25,290.0,82.39,222.71,45.09,11.8,1.5,53.1
Delhi,2015-09-26,282.0,88.08,254.8,45.96,11.17,1.63,54.87
Delhi,2015-09-27,298.0,89.75,252.06,44.13,9.76,1.49,68.69
Delhi,2015-09-28,240.0,69.57,190.18,43.41,10.38,1.25,53.82
Delhi,2015-09-29,188.0,68.34,172.35,48.19,10.68,1.16,54.68
Delhi,2015-09-30,187.0,61.08,155.26,42.91,9.59,1.1,52.91
Delhi,2015-10-01,230.0,85.7,205.18,54.68,11.42,1.49,60.57
Delhi,2015-10-02,286.0,97.62,220.56,52.53,9.77,1.58,64.01
Delhi,2015-10-03,266.0,103.58,293.23,54.93,11.41,1.72,47.52
Delhi,2015-10-04,369.0,145.97,335.82,62.84,15.08,2.26,44.92
Delhi,2015-10-05,375.0,180.52,347.95,75.42,17.32,3.15,45.8
Delhi,2015-10-06,411.0,151.57,355.56,65.07,11.35,2.19,42.22
Delhi,2015-10-07,383.0,144.04,305.35,57.05,11.15,1.73,49.32
Delhi,2015-10-08,388.0,148.44,291.66,58.32,12.13,1.96,66.62
Delhi,2015-10-09,351.0,130.22,284.27,65.15,15.27,2.5,63.16
Delhi,2015-10-10,320.0,147.71,287.93,61.29,13.94,2.48,58.24
Delhi,2015-10-11,296.0,111.34,246.3,51.83,12.01,2.02,62.02
Delhi,2015-10-12,312.0,100.7,232.58,52.92,14.75,1.98,65.55
Delhi,2015-10-13,260.0,97.67,189.31,48.92,11.84,1.89,73.28
Delhi,2015-10-14,204.0,75.81,155.25,43.47,10.89,1.61,67.89
Delhi,2015-10-15,218.0,95.24,199.77,60.8,10.84,2.13,77.91
Delhi,2015-10-16,356.0,148.29,301.61,68.24,11.98,2.07,84.74
Delhi,2015-10-17,388.0,90.66,137.89,20.29,7.56,1.62,44.21
Delhi,2015-10-18,298.0,156.71,263.15,41.09,10.14,1.63,71.1
Delhi,2015-10-19,392.0,170.28,312.88,61.67,16.24,2.08,92.96
Delhi,2015-10-20,428.0,198.1,336.47,74.62,16.73,2.17,101.74
Delhi,2015-10-21,384.0,158.04,265.39,46.9,15.64,2.98,79.5
Delhi,2015-10-22,292.0,116.98,213.49,32.96,13.27,2.6,48.74
Delhi,2015-10-23,343.0,143.73,289.01,67.38,21.35,2.05,69.55
Delhi,2015-10-24,383.0,169.22,341.7,71.38,18.2,3.07,47.92
Delhi,2015-10-25,374.0,147.65,281.8,56.46,13.81,1.78,65.83
Delhi,2015-10-26,263.0,101.61,214.37,47.8,20.57,1.58,85.73
Delhi,2015-10-27,334.0,113.2,260.46,49.25,21.2,1.74,63.88
Delhi,2015-10-28,333.0,112.89,254.24,43.78,18.61,2.07,71.98
Delhi,2015-10-29,262.0,95.72,183.08,57.74,24.29,1.89,73.26
Delhi,2015-10-30,236.0,108.4,156.58,42.63,18.92,2.29,60.56
Delhi,2015-10-31,340.0,245.97,274.06,35.11,17.66,1.74,42.32
Delhi,2015-11-01,415.0,277.53,379.38,60.17,28.58,2.41,84.99
Delhi,2015-11-02,420.0,232.4,361.0,68.4,31.66,2.05,136.67
Delhi,2015-11-03,407.0,244.78,385.66,82.74,29.19,2.09,99.91
Delhi,2015-11-04,454.0,293.49,401.49,87.47,31.58,2.54,114.43
Delhi,2015-11-05,388.0,161.78,234.94,63.78,21.21,1.76,75.71
Delhi,2015-11-06,276.0,153.33,260.04,58.13,20.9,2.56,69.95
Delhi,2015-11-07,483.0,353.86,496.61,86.59,19.96,2.76,107.69
Delhi,2015-11-08,451.0,217.55,356.92,75.98,31.77,2.84,103.4
Delhi,2015-11-09,378.0,201.44,364.2,79.2,40.75,2.01,108.12
Delhi,2015-11-10,439.0,249.95,452.96,84.89,33.72,2.64,115.45
Delhi,2015-11-11,431.0,219.68,408.52,55.72,25.96,1.5,89.58
Delhi,2015-11-12,421.0,258.48,398.16,54.69,28.58,1.84,75.26
Delhi,2015-11-13,454.0,291.66,469.38,61.66,21.15,1.75,101.14
Delhi,2015-11-14,450.0,221.68,377.4,60.05,21.27,1.72,90.08
Delhi,2015-11-15,367.0,214.24,342.13,83.62,22.68,2.1,101.15
Delhi,2015-11-16,383.0,184.02,323.56,85.03,21.27,2.26,94.79
Delhi,2015-11-17,347.0,136.22,280.47,57.11,17.53,2.1,71.44
Delhi,2015-11-18,369.0,188.09,367.46,74.39,21.78,2.3,86.88
Delhi,2015-11-19,392.0,238.69,397.16,96.62,25.59,2.87,101.68
Delhi,2015-11-20,455.0,271.42,470.08,101.44,26.81,3.28,124.74
Delhi,2015-11-21,450.0,293.73,467.32,97.76,23.06,2.96,114.3
Delhi,2015-11-22,478.0,247.27,450.96,92.32,20.77,2.73,116.29
Delhi,2015-11-23,431.0,266.95,419.98,105.29,24.92,3.49,132.26
Delhi,2015-11-24,440.0,241.61,424.09,88.74,19.65,2.6,113.35
Delhi,2015-11-25,376.0,149.14,312.85,54.63,15.97,1.98,81.11
Delhi,2015-11-26,347.0,182.5,317.46,69.29,21.35,1.84,93.71
Delhi,2015-11-27,343.0,193.58,343.26,71.35,19.49,1.71,90.46
Delhi,2015-11-28,362.0,172.89,294.29,47.21,17.09,1.43,70.51
Delhi,2015-11-29,319.0,190.46,342.59,51.84,20.73,1.88,67.97
Delhi,2015-11-30,425.0,282.76,419.33,78.48,24.51,2.51,131.34
Delhi,2015-12-01,400.0,183.28,371.83,83.03,16.48,1.77,93.52
Delhi,2015-12-02,386.0,170.74,399.64,95.99,19.04,1.87,88.0
Delhi,2015-12-03,385.0,190.14,412.29,92.91,19.24,1.74,86.19
Delhi,2015-12-04,392.0,186.64,352.14,79.52,20.76,2.28,88.93
Delhi,2015-12-05,428.0,282.01,433.03,121.11,31.36,3.4,129.79
Delhi,2015-12-06,394.0,218.22,439.01,113.45,34.05,3.24,122.22
Delhi,2015-12-07,440.0,249.8,421.49,103.77,22.34,3.07,103.29
Delhi,2015-12-08,437.0,283.59,478.19,140.09,23.41,3.33,139.79
Delhi,2015-12-09,431.0,250.69,411.48,93.99,21.72,2.74,131.99
Delhi,2015-12-10,383.0,211.95,386.66,78.05,22.11,2.46,123.11
Delhi,2015-12-11,377.0,198.38,410.6,64.21,18.41,2.1,119.41
Delhi,2015-12-12,379.0,184.12,385.05,55.01,16.09,1.91,122.43
Delhi,2015-12-13,333.0,135.42,338.3,63.9,18.89,2.01,101.58
Delhi,2015-12-14,314.0,118.6,380.24,59.09,13.66,2.7,79.22
Delhi,2015-12-15,174.0,88.3,380.24,40.52,14.88,1.86,25.23
